paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_type,mod_crop_species,mod_region,mod_climate_zone,mod_study_duration,mod_organic_certification_status,mod_experiment_type,mod_irrigation,mod_soil_type,mod_original_source,p_value,significance,mod_study_duration_years,mod_cropping_system,mod_variety,mod_year_of_harvest,mod_locations,mod_design,mod_rice_cultivars,mod_wheat_cultivars,mod_country,mod_year_of_observation,mod_data_source,mod_system_comparison,mod_metric,mod_OA_area_ha,mod_CA_area_ha,mod_total_regions,mod_OA_CA_ratio,mod_control_crop_species,mod_N_input_treatment_kg_ha,mod_N_input_control_kg_ha,mod_same_crop,mod_wheat_cultivar,mod_tillage_treatment,mod_org_product_type,mod_conv_product_type,mod_org_years_grown,mod_conv_years_grown,mod_replicates_per_year,mod_cycle,mod_organic_certification,mod_cultivar,mod_companion_crop,mod_location,mod_experimental_design,mod_plot_size_m2,mod_plant_population_maize,mod_plant_population_bean,mod_years_since_conversion,mod_site,mod_fertilization_intensity,mod_cross,mod_subpopulation,mod_cultivation_site,mod_station,mod_region_country,mod_number_of_localities,mod_fertilizer_type,mod_study_phase,mod_system_type,mod_planting_density,mod_shade_canopy_pct,mod_crop_role,mod_study_period,mod_analysis,mod_comparison_type,mod_n_organic_sites,mod_n_conv_sites,mod_note,mod_altitude_m,mod_precipitation_mm,mod_evapotranspiration_mm,mod_study_duration_years_organic,mod_study_duration_years_conv,mod_organic_period,mod_conv_period,mod_study_duration_days,mod_amendment_rate_t_ha,mod_amendment_source,mod_organic_area_share_pct,mod_yield_modifier,mod_farm_type,mod_soil_quality_SQR,mod_cropland_pct,mod_cereals_pct_cropland,mod_livestock_density_LU_ha,mod_grass_clover_pct_cropland,mod_cultivar_type,mod_plant_density,mod_elevation_m,mod_year,mod_rotation,mod_green_manure_for_organic,mod_hybrid_note,mod_green_manure_N_kg_ha,mod_experiment_name,mod_milling_fraction,mod_row_width_cm,mod_N_fertilizer_kg_ha,mod_harvest_product,mod_tillage_system,mod_tillage_depth,mod_green_manure_treatment,mod_elevation,mod_pH,mod_Corg,mod_harvest_year,mod_soil_pH,mod_organic_N_level_pct,mod_years,mod_cultivar_class,mod_rotation_established,mod_conventional_intensity,mod_conventional_N_rate_kg_ha,mod_organic_preceding_crop,mod_conventional_preceding_crop,mod_vermicompost_type,mod_application_rate_t_ha,mod_cropping_sequence,mod_effect_type,mod_NPK_dose_kg_ha,mod_organic_amendment,mod_season,mod_basal_NPK_applied,mod_region_or_country,mod_original_study,mod_oxygenation_method,mod_organic_input_count,mod_organic_inputs
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 7,7.13,8.38,-14.916467780429604,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ludwig,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1991.0,medium,120.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 7,6.24,8.02,-22.194513715710716,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sulamit,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1991.0,medium,120.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.49,9.95,-34.77386934673366,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,"3-year means (2004-2006) averaged over 4 replicates per year. H intensity includes 3 fungicide applications (GS32, GS39, GS59) plus growth regulators.","The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Batis,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.91,10.36,-33.301158301158296,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,7.17,10.96,-34.580291970802925,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complet,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.86,9.71,-29.35118434603502,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contra,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.99,9.77,-28.45445240532241,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drifter,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.67,9.8,-31.93877551020409,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ebi,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.06,9.42,-35.668789808917204,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Estica,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,7.13,10.21,-30.166503428011758,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,3-year means (2004-2006) averaged over 4 replicates per year.,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ludwig,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
MVáňová_2008_The_content_of_Fusarium_mycotoxins,Grain yield,t/ha,table,Table 5 vs Table 8,6.24,9.59,-34.93222106360792,4.0,4.0,,,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,"3-year means (2004-2006) averaged over 4 replicates per year. Table 10 confirms all four systems (O, L, M, H) differ significantly for yield (homogeneous groups a, b, c, d).","The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems","M. Váňová, K. Klem, P. Míša, P. Matušinsky, J. Hajšlová, K. Lancová",2008,"Plant, Soil and Environment",,cereal,winter wheat,Czech Republic,temperate,,organic-principles,long-term trial,rainfed,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sulamit,,,,,,,,Kroměříž,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,1991.0,high,220.0,clover,oilseed rape,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Chickpea grain yield,kg/ha,text,text (Section 3.3),1048.0,896.5,16.899051868377022,2.0,2.0,,,,,,,,,"Organic: 5 t/ha FYM + 2.5 t/ha vermicompost, biopesticide (neem oil + cow urine)","Conventional: 120:60:40 kg NPK/ha chemical fertilizers, CORAGEN pesticide",high,"Yield reported in text without SEM. Only 2 plots per treatment (165 m² each). Organic yield HIGHER than conventional, opposite to typical yield gap direction. No per-group variance for yield.",Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,organic-principles,long-term trial,rainfed,silty clay loam (Mollisol),,<0.05,*,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,100 grain weight,g,text,text (Section 3.3) and Figure 2I,26.92,26.57,1.3172751223184096,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Yield component. Error bars visible in Figure 2I but exact SEM values not reported in text. Not statistically significant.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,,ns,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Number of grains per pod,grains/pod,text,text (Section 3.3) and Figure 2H,1.33,1.04,27.884615384615387,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Yield component. Statistically significant. Error bars in Figure 2H but exact SEM not in text.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,<0.05,*,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Plant density,plants/m²,text,text (Section 3.3) and Figure 2J,29.6,29.4,0.680272108843547,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Not statistically significant (p < 0.05). Values from text.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,,ns,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Plant dry weight,g,text,text (Section 3.3) and Figure 2C,3.21,1.63,96.93251533742333,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Statistically significant. Error bars in Figure 2C but exact SEM not in text.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,<0.05,*,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Nodule number per plant,nodules/plant,text,text (Section 3.3) and Figure 2D,10.6,8.2,29.268292682926838,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Statistically significant. Error bars in Figure 2D but exact SEM not in text.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,<0.05,*,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PranjaliSingh_2024_Longterm_organic_farming_impact_on,Nodule dry weight,mg/plant,text,text (Section 3.3) and Figure 2E,52.42,39.08,34.13510747185262,5.0,5.0,SE,,,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,Statistically significant. Error bars in Figure 2E but exact SEM not in text.,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,"Singh P, Suyal DC, Kumar S, Singh DK, Goel R",2024,Frontiers in Environmental Science,10.3389/fenvs.2024.1378926,legume,chickpea,"Pantnagar, Uttarakhand, India",subtropical,,,,,,,<0.05,*,8.0,,Pant Kabuli Chana-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RajeevKumar_2017_Effect_of_Homa_organic_farming,Okra fruit yield,t/ha,table,Table 1,12.38,11.02,12.341197822141572,3.0,3.0,SE,0.12,0.12,0.12,0.12,0.12,,,T1: Organic control at homa site - compost and vermicompost (50% each) + seed treatment with bio-fertilizers,T17: Conventional control at non-homa site,high,"SEm± is pooled standard error from ANOVA (RBD, 18 treatments, 3 reps). T1 at homa site (C-block) is 1 km from conventional control (D-block). Organic yield HIGHER than conventional, opposite of typical direction. CD at 5% = 0.31 t/ha. Variety: Arka Anamika, kharif 2012.","Effect of Homa organic farming on growth, yield and quality parameters of Okra","Rajeev Kumar, Adyant Kumar, Soumyabrata Chakraborty, P.W. Basarkar",2017,Journal of Applied and Natural Science,,vegetable,okra,"Karnataka, India",tropical,1,organic-principles,field trial,rainfeed,mixed Red and Black soil,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RajeevKumar_2017_Effect_of_Homa_organic_farming,Okra fruit yield,t/ha,table,Table 1,11.76,11.02,6.715063520871145,3.0,3.0,SE,0.12,0.12,0.12,0.12,0.12,,,T18: Organic control at non-homa site - compost and vermicompost (50% each) + seed treatment with bio-fertilizers,T17: Conventional control at non-homa site,high,"SEm± is pooled standard error from ANOVA (RBD, 18 treatments, 3 reps). T18 and T17 both at non-homa site (D-block), making this the cleanest organic vs conventional comparison. Organic yield higher than conventional. CD at 5% = 0.31 t/ha. Variety: Arka Anamika, kharif 2012.","Effect of Homa organic farming on growth, yield and quality parameters of Okra","Rajeev Kumar, Adyant Kumar, Soumyabrata Chakraborty, P.W. Basarkar",2017,Journal of Applied and Natural Science,,vegetable,okra,"Karnataka, India",tropical,1,organic-principles,field trial,rainfeed,mixed Red and Black soil,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RajeevKumar_2017_Effect_of_Homa_organic_farming,100-fruit weight,kg,table,Table 1,1.22,1.01,20.79207920792079,3.0,3.0,SE,0.1,0.1,0.1,0.1,0.1,,,T1: Organic control at homa site - compost and vermicompost (50% each) + seed treatment with bio-fertilizers,T17: Conventional control at non-homa site,high,"SEm± is pooled standard error from ANOVA. CD at 5% = 0.25 kg. Yield component, not primary yield per hectare.","Effect of Homa organic farming on growth, yield and quality parameters of Okra","Rajeev Kumar, Adyant Kumar, Soumyabrata Chakraborty, P.W. Basarkar",2017,Journal of Applied and Natural Science,,vegetable,okra,"Karnataka, India",tropical,1,organic-principles,field trial,rainfeed,mixed Red and Black soil,,,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RajeevKumar_2017_Effect_of_Homa_organic_farming,100-fruit weight,kg,table,Table 1,1.16,1.01,14.851485148514843,3.0,3.0,SE,0.1,0.1,0.1,0.1,0.1,,,T18: Organic control at non-homa site - compost and vermicompost (50% each) + seed treatment with bio-fertilizers,T17: Conventional control at non-homa site,high,SEm± is pooled standard error from ANOVA. CD at 5% = 0.25 kg. T18 and T17 both at non-homa site (D-block). Yield component.,"Effect of Homa organic farming on growth, yield and quality parameters of Okra","Rajeev Kumar, Adyant Kumar, Soumyabrata Chakraborty, P.W. Basarkar",2017,Journal of Applied and Natural Science,,vegetable,okra,"Karnataka, India",tropical,1,organic-principles,field trial,rainfeed,mixed Red and Black soil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Seed yield,kg/ha,table,Table 4,601.0,426.0,41.07981220657277,3.0,3.0,LSD,30.86,,,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,"Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05. Organic yield was HIGHER than conventional, opposite to typical yield gap literature. Soybean is a legume which may benefit more from organic N via biological fixation.",Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,"S. B. Aher, B. L. Lakaria, Swami Kaleshananda, A. B. Singh, S. Ramana, K. Ramesh, J. K. Thakur",2015,Journal of Applied and Natural Science,,legume,soybean,Central India,semi-arid tropical,,organic-principles,field trial,rainfed,"Vertisol (Typic Haplustert), clayey",,<0.05,*,2.0,,,,,RBD,,,India,,,,,,,,,,,,,,,,,,,,,,JS-335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-2012 mean,,,,,,,,,,,30:26.2:16.6,,,,,,,,
SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Total biomass,kg/ha,table,Table 4,1927.0,1587.0,21.424070573408947,3.0,3.0,LSD,92.13,,,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05.,Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,"S. B. Aher, B. L. Lakaria, Swami Kaleshananda, A. B. Singh, S. Ramana, K. Ramesh, J. K. Thakur",2015,Journal of Applied and Natural Science,,legume,soybean,Central India,semi-arid tropical,,organic-principles,field trial,rainfed,"Vertisol (Typic Haplustert), clayey",,<0.05,*,2.0,,,,,RBD,,,India,,,,,,,,,,,,,,,,,,,,,,JS-335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-2012 mean,,,,,,,,,,,30:26.2:16.6,,,,,,,,
SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Harvest index,%,table,Table 4,31.19,26.84,16.207153502235474,3.0,3.0,LSD,3.06,,,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,"Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05. Harvest index is a ratio (seed yield / total biomass), not a direct yield measure.",Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,"S. B. Aher, B. L. Lakaria, Swami Kaleshananda, A. B. Singh, S. Ramana, K. Ramesh, J. K. Thakur",2015,Journal of Applied and Natural Science,,legume,soybean,Central India,semi-arid tropical,,organic-principles,field trial,rainfed,"Vertisol (Typic Haplustert), clayey",,<0.05,*,2.0,,,,,RBD,,,India,,,,,,,,,,,,,,,,,,,,,,JS-335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-2012 mean,,,,,,,,,,,30:26.2:16.6,,,,,,,,
